amount,model,parent,child,time
25,coordinates,load_coordinate_data,os.listdir,0.00016199999663513154
25,coordinates,load_coordinate_data,load_json_data,0.0016559000068809837
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00012659999629249796
25,coordinates,load_coordinate_data,load_json_data,0.0006410999994841404
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,7.029999687802047e-05
25,coordinates,load_coordinate_data,load_json_data,0.0006050000010873191
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,7.670000195503235e-05
25,coordinates,load_coordinate_data,load_json_data,0.0005641000025207177
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,7.469999400200322e-05
25,coordinates,load_coordinate_data,load_json_data,0.0007602000041515566
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00010690000635804608
25,coordinates,load_coordinate_data,load_json_data,0.0007585000057588331
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,9.580000187270343e-05
25,coordinates,load_coordinate_data,load_json_data,0.0006704999977955595
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,8.97999998414889e-05
25,coordinates,load_coordinate_data,load_json_data,0.000778000001446344
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,8.299999899463728e-05
25,coordinates,load_coordinate_data,load_json_data,0.0006520000024465844
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,8.879999950295314e-05
25,coordinates,load_coordinate_data,load_json_data,0.0006665999972028658
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,9.129999671131372e-05
25,coordinates,load_coordinate_data,load_json_data,0.0006986000007600524
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,9.499999578110874e-05
25,coordinates,load_coordinate_data,load_json_data,0.0008971999995992519
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00011870000162161887
25,coordinates,load_coordinate_data,load_json_data,0.0008785999962128699
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00010069999552797526
25,coordinates,load_coordinate_data,load_json_data,0.0006859999994048849
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,7.769999501761049e-05
25,coordinates,load_coordinate_data,load_json_data,0.0007306000043172389
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,9.040000441018492e-05
25,coordinates,load_coordinate_data,load_json_data,0.0007044999947538599
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,9.790000331122428e-05
25,coordinates,load_coordinate_data,load_json_data,0.0007011000052443705
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,9.620000491850078e-05
25,coordinates,load_coordinate_data,load_json_data,0.0007793000040692277
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00010230000043520704
25,coordinates,load_coordinate_data,load_json_data,0.0007411000042338856
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,9.390000195708126e-05
25,coordinates,load_coordinate_data,load_json_data,0.0006924999979673885
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00014150000060908496
25,coordinates,load_coordinate_data,load_json_data,0.0005430000019259751
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,6.479999865405262e-05
25,coordinates,load_coordinate_data,load_json_data,0.0008166999978129752
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00011760000052163377
25,coordinates,load_coordinate_data,load_json_data,0.0006810000049881637
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,8.630000229459256e-05
25,coordinates,load_coordinate_data,load_json_data,0.0007970000006025657
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,8.850000449456275e-05
25,coordinates,load_coordinate_data,load_json_data,0.000686799998220522
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00017729999672155827
25,coordinates,load_coordinate_data,load_json_data,0.0012581999981193803
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00017420000222045928
25,coordinates,load_coordinate_data,load_json_data,0.000983099998848047
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00010489999840501696
25,coordinates,load_coordinate_data,load_json_data,0.0008452000038232654
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00011870000162161887
25,coordinates,load_coordinate_data,load_json_data,0.0008974000011221506
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00010920000204350799
25,coordinates,load_coordinate_data,load_json_data,0.0009047999992617406
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00011799999629147351
25,coordinates,load_coordinate_data,load_json_data,0.0009083999975700863
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00012350000179139897
25,coordinates,load_coordinate_data,load_json_data,0.0010383999979239888
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00015630000416422263
25,coordinates,load_coordinate_data,load_json_data,0.0009569999965606257
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00012759999663103372
25,coordinates,load_coordinate_data,load_json_data,0.0010383999979239888
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00013529999705497175
25,coordinates,load_coordinate_data,load_json_data,0.0010457000025780872
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00013800000306218863
25,coordinates,load_coordinate_data,load_json_data,0.0010186999934376217
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00013659999967785552
25,coordinates,load_coordinate_data,load_json_data,0.0009731000027386472
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00013600000238511711
25,coordinates,load_coordinate_data,load_json_data,0.0009843000007094815
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00011939999967580661
25,coordinates,load_coordinate_data,load_json_data,0.0008974000011221506
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00013379999290918931
25,coordinates,load_coordinate_data,load_json_data,0.0012344999995548278
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.0001331999956164509
25,coordinates,load_coordinate_data,load_json_data,0.0008240000024670735
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00011109999468317255
25,coordinates,load_coordinate_data,load_json_data,0.0008667000001878478
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.000112900001113303
25,coordinates,load_coordinate_data,load_json_data,0.0009858999983407557
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.0002198999936808832
25,coordinates,load_coordinate_data,load_json_data,0.0007187000010162592
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,8.860000525601208e-05
25,coordinates,load_coordinate_data,load_json_data,0.0007017999960226007
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,9.670000144978985e-05
25,coordinates,load_coordinate_data,load_json_data,0.0009314999988419004
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00010800000018207356
25,coordinates,load_coordinate_data,load_json_data,0.000976899995293934
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00012879999849246815
25,coordinates,load_coordinate_data,load_json_data,0.0009647999977460131
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00013010000111535192
25,coordinates,load_coordinate_data,load_json_data,0.000800199995865114
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00010340000153519213
25,coordinates,load_coordinate_data,load_json_data,0.0008173999958671629
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00010449999535921961
25,coordinates,load_coordinate_data,load_json_data,0.0012210999993840232
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00016830000095069408
25,coordinates,load_coordinate_data,load_json_data,0.0013586999994004145
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.0001582000040798448
25,coordinates,load_coordinate_data,load_json_data,0.0008166999978129752
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,9.789999603526667e-05
25,coordinates,load_coordinate_data,load_json_data,0.0010872999991988763
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00013970000145491213
25,coordinates,load_coordinate_data,load_json_data,0.0011843000029330142
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00015759999951114878
25,coordinates,load_coordinate_data,load_json_data,0.0013326000043889508
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00015490000077988952
25,coordinates,load_coordinate_data,load_json_data,0.001330699997197371
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00016709999908925965
25,coordinates,load_coordinate_data,load_json_data,0.0011221999957342632
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00015349999739555642
25,coordinates,load_coordinate_data,load_json_data,0.0010191999972448684
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00013670000043930486
25,coordinates,load_coordinate_data,load_json_data,0.09566620000259718
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00018260000069858506
25,coordinates,load_coordinate_data,load_json_data,0.0011549999981070869
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00013910000416217372
25,coordinates,load_coordinate_data,load_json_data,0.001148099996498786
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00014959999680286273
25,coordinates,load_coordinate_data,load_json_data,0.0011579999991226941
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00015629999688826501
25,coordinates,load_coordinate_data,load_json_data,0.001057800000126008
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00014089999604038894
25,coordinates,load_coordinate_data,load_json_data,0.0009912999958032742
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00013939999917056412
25,coordinates,load_coordinate_data,load_json_data,0.0012579999965964817
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00014699999883305281
25,coordinates,load_coordinate_data,load_json_data,0.0009081000025616959
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.0003440000000409782
25,coordinates,load_coordinate_data,load_json_data,0.0008854999978211708
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.000115999995614402
25,coordinates,load_coordinate_data,load_json_data,0.0009487999996053986
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.0001353999978164211
25,coordinates,load_coordinate_data,load_json_data,0.0008837999994284473
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00012000000424450263
25,coordinates,load_coordinate_data,load_json_data,0.0009627999970689416
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00012999999307794496
25,coordinates,load_coordinate_data,load_json_data,0.0009693000029074028
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.0002539999986765906
25,coordinates,load_coordinate_data,load_json_data,0.001091800004360266
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00013410000246949494
25,coordinates,load_coordinate_data,load_json_data,0.0009628999978303909
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00013469999976223335
25,coordinates,load_coordinate_data,load_json_data,0.0007656000016140752
25,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00010230000043520704
25,coordinates,load_coordinate_data,np.array(labels),1.6099998902063817e-05
25,coordinates,load_coordinate_data,max_seq_length,7.999995432328433e-06
25,coordinates,load_coordinate_data,pad_sequences,0.005128800003149081
25,coordinates,load_coordinate_data,model=Sequential,0.06212809999851743
25,coordinates,load_coordinate_data,model.compile,0.007296700001461431
25,coordinates,load_coordinate_data,model.fit,4.538871899996593
50,coordinates,load_coordinate_data,os.listdir,0.0005493000062415376
50,coordinates,load_coordinate_data,load_json_data,0.0009849000052781776
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.0001173999989987351
50,coordinates,load_coordinate_data,load_json_data,0.0006466000049840659
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.000207500001124572
50,coordinates,load_coordinate_data,load_json_data,0.0007340000011026859
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,8.879999950295314e-05
50,coordinates,load_coordinate_data,load_json_data,0.0006825000018579885
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,8.320000051753595e-05
50,coordinates,load_coordinate_data,load_json_data,0.0009329000022262335
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00011590000212891027
50,coordinates,load_coordinate_data,load_json_data,0.0008149999994202517
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00010959999781334773
50,coordinates,load_coordinate_data,load_json_data,0.0007396000000881031
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,9.800000407267362e-05
50,coordinates,load_coordinate_data,load_json_data,0.0007217999955173582
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,9.130000398727134e-05
50,coordinates,load_coordinate_data,load_json_data,0.0006173000001581386
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00021600000036414713
50,coordinates,load_coordinate_data,load_json_data,0.0007477999970433302
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,9.670000144978985e-05
50,coordinates,load_coordinate_data,load_json_data,0.0008530999984941445
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,9.839999984251335e-05
50,coordinates,load_coordinate_data,load_json_data,0.0008608999996795319
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00014199999714037403
50,coordinates,load_coordinate_data,load_json_data,0.0007542000021203421
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,9.340000542579219e-05
50,coordinates,load_coordinate_data,load_json_data,0.0006209999992279336
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,8.180000440916047e-05
50,coordinates,load_coordinate_data,load_json_data,0.0006554999999934807
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,8.53000019560568e-05
50,coordinates,load_coordinate_data,load_json_data,0.0006599000043934211
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,9.750000026542693e-05
50,coordinates,load_coordinate_data,load_json_data,0.0006675999975414015
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,8.769999840296805e-05
50,coordinates,load_coordinate_data,load_json_data,0.000799699999333825
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,9.520000457996503e-05
50,coordinates,load_coordinate_data,load_json_data,0.0007652999993297271
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00010549999569775537
50,coordinates,load_coordinate_data,load_json_data,0.0007695000022067688
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.0001019000046653673
50,coordinates,load_coordinate_data,load_json_data,0.00082230000407435
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,9.760000102687627e-05
50,coordinates,load_coordinate_data,load_json_data,0.0007659000038984232
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,8.370000432478264e-05
50,coordinates,load_coordinate_data,load_json_data,0.0011627999992924742
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.0001216000018757768
50,coordinates,load_coordinate_data,load_json_data,0.0009530000024824403
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.0001097999993362464
50,coordinates,load_coordinate_data,load_json_data,0.0008068000024650246
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,9.850000060396269e-05
50,coordinates,load_coordinate_data,load_json_data,0.0007699999987380579
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00010430000111227855
50,coordinates,load_coordinate_data,load_json_data,0.0007220999978017062
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00010140000085812062
50,coordinates,load_coordinate_data,load_json_data,0.0006114999996498227
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,8.380000508623198e-05
50,coordinates,load_coordinate_data,load_json_data,0.0006360999977914616
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,8.209999941755086e-05
50,coordinates,load_coordinate_data,load_json_data,0.0005663999982061796
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,6.859999848529696e-05
50,coordinates,load_coordinate_data,load_json_data,0.0006296999999904074
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,8.570000500185415e-05
50,coordinates,load_coordinate_data,load_json_data,0.0006451999943237752
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,8.600000001024455e-05
50,coordinates,load_coordinate_data,load_json_data,0.0006495999987237155
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,9.240000508725643e-05
50,coordinates,load_coordinate_data,load_json_data,0.0006678999998257495
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,9.539999882690609e-05
50,coordinates,load_coordinate_data,load_json_data,0.0007276000033016317
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,8.900000102585182e-05
50,coordinates,load_coordinate_data,load_json_data,0.0005783000015071593
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,7.950000144774094e-05
50,coordinates,load_coordinate_data,load_json_data,0.0007771000018692575
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00010119999933522195
50,coordinates,load_coordinate_data,load_json_data,0.0009576000011293218
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00011020000238204375
50,coordinates,load_coordinate_data,load_json_data,0.0008682999978191219
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00010619999375194311
50,coordinates,load_coordinate_data,load_json_data,0.0007371000028797425
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00010420000035082921
50,coordinates,load_coordinate_data,load_json_data,0.0007310000000870787
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,9.090000094147399e-05
50,coordinates,load_coordinate_data,load_json_data,0.0007452999998349696
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,9.29000016185455e-05
50,coordinates,load_coordinate_data,load_json_data,0.0005174999969312921
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,6.150000263005495e-05
50,coordinates,load_coordinate_data,load_json_data,0.0006881999943288974
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,9.190000128000975e-05
50,coordinates,load_coordinate_data,load_json_data,0.000625299995590467
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,8.10999990790151e-05
50,coordinates,load_coordinate_data,load_json_data,0.0006513999978778884
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,8.259999594883993e-05
50,coordinates,load_coordinate_data,load_json_data,0.0007426000011037104
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,8.920000254875049e-05
50,coordinates,load_coordinate_data,load_json_data,0.0007024999940767884
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,9.919999865815043e-05
50,coordinates,load_coordinate_data,load_json_data,0.0007582999969599769
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,9.789999603526667e-05
50,coordinates,load_coordinate_data,load_json_data,0.000817699998151511
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,9.029999637277797e-05
50,coordinates,load_coordinate_data,load_json_data,0.0011357000039424747
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00015550000534858555
50,coordinates,load_coordinate_data,load_json_data,0.0008460999961243942
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00022219999664230272
50,coordinates,load_coordinate_data,load_json_data,0.0008142000006046146
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.0001049999991664663
50,coordinates,load_coordinate_data,load_json_data,0.0007474999947589822
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00011770000128308311
50,coordinates,load_coordinate_data,load_json_data,0.0009206999966409057
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00012489999789977446
50,coordinates,load_coordinate_data,load_json_data,0.0011706000004778616
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00013509999553207308
50,coordinates,load_coordinate_data,load_json_data,0.0009205000023939647
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00012450000212993473
50,coordinates,load_coordinate_data,load_json_data,0.0008574999956181273
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00015800000255694613
50,coordinates,load_coordinate_data,load_json_data,0.0011770999990403652
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00014080000255489722
50,coordinates,load_coordinate_data,load_json_data,0.0009692000021459535
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00012900000001536682
50,coordinates,load_coordinate_data,load_json_data,0.0010477999967406504
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.0001531999951112084
50,coordinates,load_coordinate_data,load_json_data,0.0011427999997977167
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00013480000052368268
50,coordinates,load_coordinate_data,load_json_data,0.0009144000068772584
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00014210000517778099
50,coordinates,load_coordinate_data,load_json_data,0.000916900004085619
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00017270000535063446
50,coordinates,load_coordinate_data,load_json_data,0.0009624999947845936
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00016959999629762024
50,coordinates,load_coordinate_data,load_json_data,0.0009146000011241995
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00011799999629147351
50,coordinates,load_coordinate_data,load_json_data,0.0008772000001044944
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00015209999401122332
50,coordinates,load_coordinate_data,load_json_data,0.0010020999980042689
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.0001294999965466559
50,coordinates,load_coordinate_data,load_json_data,0.0010011000049416907
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00011970000196015462
50,coordinates,load_coordinate_data,load_json_data,0.0010771000015665777
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00018119999731425196
50,coordinates,load_coordinate_data,load_json_data,0.0010244000004604459
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.0001523000028100796
50,coordinates,load_coordinate_data,load_json_data,0.0009872000009636395
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.0001224999941769056
50,coordinates,load_coordinate_data,load_json_data,0.0007541000013588928
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,8.829999569570646e-05
50,coordinates,load_coordinate_data,load_json_data,0.0008816000045044348
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.0003045999983442016
50,coordinates,load_coordinate_data,load_json_data,0.0008534999942639843
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.0002490999977453612
50,coordinates,load_coordinate_data,load_json_data,0.001356699998723343
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00013269999908516183
50,coordinates,load_coordinate_data,load_json_data,0.001000299998850096
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00011929999891435727
50,coordinates,load_coordinate_data,load_json_data,0.0010175999996135943
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00012059999426128343
50,coordinates,load_coordinate_data,load_json_data,0.000968000000284519
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.0002572999947005883
50,coordinates,load_coordinate_data,load_json_data,0.001126399998611305
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00016070000128820539
50,coordinates,load_coordinate_data,load_json_data,0.0010711000068113208
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00013050000416114926
50,coordinates,load_coordinate_data,load_json_data,0.0007916000031400472
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.0001157000006060116
50,coordinates,load_coordinate_data,load_json_data,0.0010140999947907403
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00012910000077681616
50,coordinates,load_coordinate_data,load_json_data,0.0010164999985136092
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00011130000348202884
50,coordinates,load_coordinate_data,load_json_data,0.0019261999987065792
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00017490000027464703
50,coordinates,load_coordinate_data,load_json_data,0.0012017999979434535
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00013810000382363796
50,coordinates,load_coordinate_data,load_json_data,0.0011884000050486065
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.0001494999960414134
50,coordinates,load_coordinate_data,load_json_data,0.0009290000016335398
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00012209999840706587
50,coordinates,load_coordinate_data,load_json_data,0.0012778999953297898
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00015530000382568687
50,coordinates,load_coordinate_data,load_json_data,0.001002899996819906
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00014350000128615648
50,coordinates,load_coordinate_data,load_json_data,0.0011863000036100857
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00015900000289548188
50,coordinates,load_coordinate_data,load_json_data,0.0010822000040207058
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.0001483999949414283
50,coordinates,load_coordinate_data,load_json_data,0.0010085000030812807
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00015320000238716602
50,coordinates,load_coordinate_data,load_json_data,0.001115799997933209
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00014799999917158857
50,coordinates,load_coordinate_data,load_json_data,0.0007765999980620109
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.0002249000026495196
50,coordinates,load_coordinate_data,load_json_data,0.0012523000041255727
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00015770000027259812
50,coordinates,load_coordinate_data,load_json_data,0.0009785000002011657
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00012209999840706587
50,coordinates,load_coordinate_data,load_json_data,0.0009512999968137592
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00013239999680081382
50,coordinates,load_coordinate_data,load_json_data,0.0009984999996959232
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.0001131999961216934
50,coordinates,load_coordinate_data,load_json_data,0.0009237999984179623
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00011529999756021425
50,coordinates,load_coordinate_data,load_json_data,0.0011700000031851232
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00015640000492567196
50,coordinates,load_coordinate_data,load_json_data,0.0011952999993809499
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00017630000365898013
50,coordinates,load_coordinate_data,load_json_data,0.0008715999938431196
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,9.780000254977494e-05
50,coordinates,load_coordinate_data,load_json_data,0.0010197999945376068
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00014119999832473695
50,coordinates,load_coordinate_data,load_json_data,0.0010646000009728596
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00014679999731015414
50,coordinates,load_coordinate_data,load_json_data,0.0012133999989600852
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.0001531999951112084
50,coordinates,load_coordinate_data,load_json_data,0.0011393000022508204
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00017690000095171854
50,coordinates,load_coordinate_data,load_json_data,0.0010672999997041188
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00015730000450275838
50,coordinates,load_coordinate_data,load_json_data,0.0015289000002667308
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00014730000111740083
50,coordinates,load_coordinate_data,load_json_data,0.0010799000010592863
50,coordinates,load_coordinate_data,transform_data_to_sequence_coordinates,0.00013480000052368268
